Repl,inline-functions,unswitch-loops,predictive-commoning,gcse-after-reload,tree-loop-distribute-patterns,tree-slp-vectorize,vect-cost-model,tree-partial-pre,ipa-cp-clone,Best Rate,Avg Time
2,0,1,0,0,1,0,1,0,0,6893.3,0.023985
0,0,1,0,0,1,0,1,0,1,4747.5,0.039517
1,0,1,0,0,1,0,1,0,1,4819.6,0.039302
2,0,1,0,0,1,0,1,0,1,6210.4,0.037844
0,0,1,0,0,1,0,1,1,0,6993.6,0.023246
1,0,1,0,0,1,0,1,1,0,7032.3,0.023106
2,0,1,0,0,1,0,1,1,0,6979.3,0.023171
0,0,1,0,0,1,0,1,1,1,6287.3,0.033244
1,0,1,0,0,1,0,1,1,1,6337.6,0.034586
2,0,1,0,0,1,0,1,1,1,6454.5,0.034328
0,0,1,0,0,1,1,0,0,0,6848.1,0.023993
1,0,1,0,0,1,1,0,0,0,6938.8,0.023565
2,0,1,0,0,1,1,0,0,0,6829.2,0.023696
0,0,1,0,0,1,1,0,0,1,4567.8,0.039076
1,0,1,0,0,1,1,0,0,1,4369.2,0.038364
2,0,1,0,0,1,1,0,0,1,5151.0,0.039219
0,0,1,0,0,1,1,0,1,0,7038.2,0.023093
1,0,1,0,0,1,1,0,1,0,7076.2,0.023075
2,0,1,0,0,1,1,0,1,0,6972.9,0.023109
0,0,1,0,0,1,1,0,1,1,4143.5,0.044894
1,0,1,0,0,1,1,0,1,1,5375.6,0.043655
2,0,1,0,0,1,1,0,1,1,5340.6,0.043038
0,0,1,0,0,1,1,1,0,0,6855.5,0.023563
1,0,1,0,0,1,1,1,0,0,6906.1,0.02424
2,0,1,0,0,1,1,1,0,0,6852.5,0.023675
0,0,1,0,0,1,1,1,0,1,6086.7,0.034479
1,0,1,0,0,1,1,1,0,1,5169.0,0.03474
2,0,1,0,0,1,1,1,0,1,5173.6,0.035673
0,0,1,0,0,1,1,1,1,0,6991.5,0.023267
1,0,1,0,0,1,1,1,1,0,6989.1,0.023249
2,0,1,0,0,1,1,1,1,0,7038.5,0.023063
0,0,1,0,0,1,1,1,1,1,6345.5,0.039401
1,0,1,0,0,1,1,1,1,1,4380.1,0.043449
2,0,1,0,0,1,1,1,1,1,4765.5,0.042163
0,0,1,0,1,0,0,0,0,0,6850.8,0.023928
1,0,1,0,1,0,0,0,0,0,6798.1,0.024085
2,0,1,0,1,0,0,0,0,0,6752.8,0.024149
0,0,1,0,1,0,0,0,0,1,4861.9,0.039244
1,0,1,0,1,0,0,0,0,1,4760.9,0.039794
2,0,1,0,1,0,0,0,0,1,5946.2,0.039538
0,0,1,0,1,0,0,0,1,0,6953.1,0.023416
1,0,1,0,1,0,0,0,1,0,6934.2,0.023326
2,0,1,0,1,0,0,0,1,0,6859.6,0.023496
0,0,1,0,1,0,0,0,1,1,4690.0,0.039157
1,0,1,0,1,0,0,0,1,1,4613.5,0.039271
2,0,1,0,1,0,0,0,1,1,5043.5,0.037753
0,0,1,0,1,0,0,1,0,0,6846.7,0.024151
1,0,1,0,1,0,0,1,0,0,6796.7,0.023856
2,0,1,0,1,0,0,1,0,0,6779.4,0.023893
0,0,1,0,1,0,0,1,0,1,5245.2,0.040606
1,0,1,0,1,0,0,1,0,1,4619.9,0.037965
2,0,1,0,1,0,0,1,0,1,4452.2,0.039792
0,0,1,0,1,0,0,1,1,0,6930.9,0.0233
1,0,1,0,1,0,0,1,1,0,6959.0,0.023202
2,0,1,0,1,0,0,1,1,0,6952.6,0.023228
0,0,1,0,1,0,0,1,1,1,6426.0,0.036631
1,0,1,0,1,0,0,1,1,1,6026.1,0.034752
2,0,1,0,1,0,0,1,1,1,4756.0,0.037664
0,0,1,0,1,0,1,0,0,0,6833.0,0.024875
1,0,1,0,1,0,1,0,0,0,6770.7,0.024626
2,0,1,0,1,0,1,0,0,0,6805.6,0.024188
0,0,1,0,1,0,1,0,0,1,4423.6,0.041076
1,0,1,0,1,0,1,0,0,1,4407.2,0.039023
2,0,1,0,1,0,1,0,0,1,4433.2,0.040208
0,0,1,0,1,0,1,0,1,0,6900.1,0.023443
1,0,1,0,1,0,1,0,1,0,6911.2,0.02355
2,0,1,0,1,0,1,0,1,0,6915.3,0.023267
0,0,1,0,1,0,1,0,1,1,6338.6,0.042303
1,0,1,0,1,0,1,0,1,1,4633.5,0.042378
2,0,1,0,1,0,1,0,1,1,4017.6,0.044604
0,0,1,0,1,0,1,1,0,0,6858.4,0.024175
1,0,1,0,1,0,1,1,0,0,6813.7,0.024389
2,0,1,0,1,0,1,1,0,0,6803.3,0.024633
0,0,1,0,1,0,1,1,0,1,5231.3,0.034106
1,0,1,0,1,0,1,1,0,1,5486.8,0.035301
2,0,1,0,1,0,1,1,0,1,5926.6,0.034725
0,0,1,0,1,0,1,1,1,0,6945.1,0.023262
1,0,1,0,1,0,1,1,1,0,6914.2,0.023485
2,0,1,0,1,0,1,1,1,0,6943.0,0.02339
0,0,1,0,1,0,1,1,1,1,5692.9,0.041391
1,0,1,0,1,0,1,1,1,1,5874.5,0.042146
2,0,1,0,1,0,1,1,1,1,5467.5,0.042493
0,0,1,0,1,1,0,0,0,0,6890.3,0.023986
1,0,1,0,1,1,0,0,0,0,6869.0,0.023725
2,0,1,0,1,1,0,0,0,0,6889.7,0.023882
0,0,1,0,1,1,0,0,0,1,5356.0,0.040681
1,0,1,0,1,1,0,0,0,1,4713.8,0.039151
2,0,1,0,1,1,0,0,0,1,6183.1,0.036525
0,0,1,0,1,1,0,0,1,0,7021.9,0.023326
1,0,1,0,1,1,0,0,1,0,7032.6,0.023083
2,0,1,0,1,1,0,0,1,0,6993.0,0.023119
0,0,1,0,1,1,0,0,1,1,5756.6,0.034406
1,0,1,0,1,1,0,0,1,1,5986.9,0.032301
2,0,1,0,1,1,0,0,1,1,5304.0,0.03491
0,0,1,0,1,1,0,1,0,0,6827.7,0.023989
1,0,1,0,1,1,0,1,0,0,6915.0,0.023533
2,0,1,0,1,1,0,1,0,0,6838.8,0.024214
0,0,1,0,1,1,0,1,0,1,5798.6,0.038918
1,0,1,0,1,1,0,1,0,1,5703.9,0.038847
2,0,1,0,1,1,0,1,0,1,6198.9,0.03824
0,0,1,0,1,1,0,1,1,0,7000.9,0.023135
1,0,1,0,1,1,0,1,1,0,7034.8,0.023194
2,0,1,0,1,1,0,1,1,0,7061.0,0.023036
0,0,1,0,1,1,0,1,1,1,4672.2,0.0436
1,0,1,0,1,1,0,1,1,1,4145.2,0.043389
2,0,1,0,1,1,0,1,1,1,4545.2,0.039534
0,0,1,0,1,1,1,0,0,0,6437.1,0.027676
1,0,1,0,1,1,1,0,0,0,6287.6,0.027281
2,0,1,0,1,1,1,0,0,0,6452.9,0.026309
0,0,1,0,1,1,1,0,0,1,4870.2,0.03917
1,0,1,0,1,1,1,0,0,1,4631.0,0.038531
2,0,1,0,1,1,1,0,0,1,4361.6,0.039942
0,0,1,0,1,1,1,0,1,0,6977.7,0.023175
1,0,1,0,1,1,1,0,1,0,7002.8,0.023115
2,0,1,0,1,1,1,0,1,0,6967.4,0.023607
0,0,1,0,1,1,1,0,1,1,5455.5,0.03538
1,0,1,0,1,1,1,0,1,1,5125.6,0.036088
2,0,1,0,1,1,1,0,1,1,4864.1,0.037182
0,0,1,0,1,1,1,1,0,0,6864.0,0.023728
1,0,1,0,1,1,1,1,0,0,6872.5,0.023621
2,0,1,0,1,1,1,1,0,0,6933.9,0.024744
0,0,1,0,1,1,1,1,0,1,4713.0,0.039757
1,0,1,0,1,1,1,1,0,1,5241.8,0.039192
2,0,1,0,1,1,1,1,0,1,4864.8,0.040766
0,0,1,0,1,1,1,1,1,0,6806.2,0.024848
1,0,1,0,1,1,1,1,1,0,6921.3,0.02845
2,0,1,0,1,1,1,1,1,0,6633.5,0.028711
0,0,1,0,1,1,1,1,1,1,6312.1,0.031687
1,0,1,0,1,1,1,1,1,1,6232.2,0.037322
2,0,1,0,1,1,1,1,1,1,5729.0,0.036898
0,0,1,1,0,0,0,0,0,0,6761.3,0.024253
1,0,1,1,0,0,0,0,0,0,6764.2,0.024936
2,0,1,1,0,0,0,0,0,0,6601.4,0.025595
0,0,1,1,0,0,0,0,0,1,5017.2,0.03831
1,0,1,1,0,0,0,0,0,1,4535.3,0.040456
2,0,1,1,0,0,0,0,0,1,4986.8,0.039081
0,0,1,1,0,0,0,0,1,0,6856.7,0.023563
1,0,1,1,0,0,0,0,1,0,6828.0,0.023804
2,0,1,1,0,0,0,0,1,0,6797.2,0.027154
0,0,1,1,0,0,0,0,1,1,6126.5,0.036539
1,0,1,1,0,0,0,0,1,1,6284.4,0.03764
2,0,1,1,0,0,0,0,1,1,5885.3,0.037711
0,0,1,1,0,0,0,1,0,0,6799.2,0.024447
1,0,1,1,0,0,0,1,0,0,6812.9,0.023889
2,0,1,1,0,0,0,1,0,0,6859.9,0.023827
0,0,1,1,0,0,0,1,0,1,6222.5,0.039399
1,0,1,1,0,0,0,1,0,1,5115.1,0.038628
2,0,1,1,0,0,0,1,0,1,5839.2,0.038105
0,0,1,1,0,0,0,1,1,0,6915.9,0.023291
1,0,1,1,0,0,0,1,1,0,6916.8,0.023525
2,0,1,1,0,0,0,1,1,0,6918.4,0.023534
0,0,1,1,0,0,0,1,1,1,5723.1,0.033505
1,0,1,1,0,0,0,1,1,1,5705.9,0.034655
2,0,1,1,0,0,0,1,1,1,5938.7,0.034139
0,0,1,1,0,0,1,0,0,0,6821.3,0.024252
1,0,1,1,0,0,1,0,0,0,6781.6,0.024228
2,0,1,1,0,0,1,0,0,0,6817.0,0.02402
0,0,1,1,0,0,1,0,0,1,4523.3,0.040259
1,0,1,1,0,0,1,0,0,1,4391.0,0.038713
2,0,1,1,0,0,1,0,0,1,4725.9,0.040327
0,0,1,1,0,0,1,0,1,0,6883.5,0.023727
1,0,1,1,0,0,1,0,1,0,6927.6,0.023403
2,0,1,1,0,0,1,0,1,0,6946.5,0.023292
0,0,1,1,0,0,1,0,1,1,4281.7,0.043278
1,0,1,1,0,0,1,0,1,1,6204.0,0.041515
2,0,1,1,0,0,1,0,1,1,4520.4,0.045185
0,0,1,1,0,0,1,1,0,0,6862.2,0.023813
1,0,1,1,0,0,1,1,0,0,6836.5,0.024155
2,0,1,1,0,0,1,1,0,0,6885.0,0.024017
0,0,1,1,0,0,1,1,0,1,6515.5,0.032622
1,0,1,1,0,0,1,1,0,1,6324.4,0.03233
2,0,1,1,0,0,1,1,0,1,5413.3,0.034229
0,0,1,1,0,0,1,1,1,0,6943.5,0.023561
1,0,1,1,0,0,1,1,1,0,6916.5,0.023465
2,0,1,1,0,0,1,1,1,0,6942.0,0.023713
0,0,1,1,0,0,1,1,1,1,4412.8,0.045095
1,0,1,1,0,0,1,1,1,1,3906.4,0.04577
2,0,1,1,0,0,1,1,1,1,5120.2,0.044741
0,0,1,1,0,1,0,0,0,0,6832.9,0.024086
1,0,1,1,0,1,0,0,0,0,6854.6,0.024013
2,0,1,1,0,1,0,0,0,0,6870.2,0.02354
0,0,1,1,0,1,0,0,0,1,4145.1,0.042303
1,0,1,1,0,1,0,0,0,1,5688.3,0.037496
2,0,1,1,0,1,0,0,0,1,4726.3,0.04105
0,0,1,1,0,1,0,0,1,0,7024.0,0.023113
1,0,1,1,0,1,0,0,1,0,6959.8,0.023184
2,0,1,1,0,1,0,0,1,0,7010.7,0.023234
0,0,1,1,0,1,0,0,1,1,5932.3,0.034252
1,0,1,1,0,1,0,0,1,1,6427.3,0.035288
2,0,1,1,0,1,0,0,1,1,5132.8,0.0356
0,0,1,1,0,1,0,1,0,0,6909.4,0.023747
1,0,1,1,0,1,0,1,0,0,6869.4,0.023497
2,0,1,1,0,1,0,1,0,0,6854.9,0.024071
0,0,1,1,0,1,0,1,0,1,4538.2,0.040542
1,0,1,1,0,1,0,1,0,1,4663.6,0.040006
2,0,1,1,0,1,0,1,0,1,5215.6,0.039411
0,0,1,1,0,1,0,1,1,0,7005.0,0.023187
1,0,1,1,0,1,0,1,1,0,7020.0,0.023171
2,0,1,1,0,1,0,1,1,0,7026.1,0.023168
0,0,1,1,0,1,0,1,1,1,4890.9,0.04072
1,0,1,1,0,1,0,1,1,1,4799.5,0.043983
2,0,1,1,0,1,0,1,1,1,4558.5,0.042341
0,0,1,1,0,1,1,0,0,0,6848.5,0.024051
1,0,1,1,0,1,1,0,0,0,6851.1,0.023926
2,0,1,1,0,1,1,0,0,0,6958.0,0.023915
0,0,1,1,0,1,1,0,0,1,4379.0,0.040161
1,0,1,1,0,1,1,0,0,1,4650.4,0.039972
2,0,1,1,0,1,1,0,0,1,4239.3,0.041466
0,0,1,1,0,1,1,0,1,0,6981.4,0.023396
1,0,1,1,0,1,1,0,1,0,6962.6,0.023259
2,0,1,1,0,1,1,0,1,0,6999.4,0.023138
0,0,1,1,0,1,1,0,1,1,5480.8,0.043499
1,0,1,1,0,1,1,0,1,1,3783.9,0.045592
2,0,1,1,0,1,1,0,1,1,4917.5,0.041314
0,0,1,1,0,1,1,1,0,0,6901.0,0.023546
1,0,1,1,0,1,1,1,0,0,6912.3,0.023717
2,0,1,1,0,1,1,1,0,0,6912.0,0.02386
0,0,1,1,0,1,1,1,0,1,5643.6,0.035862
1,0,1,1,0,1,1,1,0,1,6235.9,0.031017
2,0,1,1,0,1,1,1,0,1,6261.3,0.03449
0,0,1,1,0,1,1,1,1,0,7005.5,0.023096
1,0,1,1,0,1,1,1,1,0,6971.0,0.023206
2,0,1,1,0,1,1,1,1,0,6947.7,0.023343
0,0,1,1,0,1,1,1,1,1,4911.6,0.043496
1,0,1,1,0,1,1,1,1,1,4419.3,0.042948
2,0,1,1,0,1,1,1,1,1,6131.0,0.039889
0,0,1,1,1,0,0,0,0,0,6803.0,0.024
1,0,1,1,1,0,0,0,0,0,6846.7,0.023991
2,0,1,1,1,0,0,0,0,0,6879.0,0.024112
0,0,1,1,1,0,0,0,0,1,6525.5,0.038979
1,0,1,1,1,0,0,0,0,1,4881.5,0.038753
2,0,1,1,1,0,0,0,0,1,6097.5,0.036683
0,0,1,1,1,0,0,0,1,0,6972.0,0.023129
1,0,1,1,1,0,0,0,1,0,6987.8,0.023175
2,0,1,1,1,0,0,0,1,0,6976.3,0.023346
0,0,1,1,1,0,0,0,1,1,4891.9,0.038519
1,0,1,1,1,0,0,0,1,1,4226.3,0.043259
2,0,1,1,1,0,0,0,1,1,5060.1,0.036189
0,0,1,1,1,0,0,1,0,0,6828.3,0.023888
1,0,1,1,1,0,0,1,0,0,6859.9,0.02371
2,0,1,1,1,0,0,1,0,0,6839.1,0.024076
0,0,1,1,1,0,0,1,0,1,4796.6,0.039207
1,0,1,1,1,0,0,1,0,1,4939.5,0.040653
2,0,1,1,1,0,0,1,0,1,4395.5,0.040205
0,0,1,1,1,0,0,1,1,0,6910.9,0.023374
1,0,1,1,1,0,0,1,1,0,6963.8,0.023393
2,0,1,1,1,0,0,1,1,0,6936.9,0.02326
0,0,1,1,1,0,0,1,1,1,4587.3,0.03844
1,0,1,1,1,0,0,1,1,1,5090.5,0.034965
2,0,1,1,1,0,0,1,1,1,5522.6,0.036146
0,0,1,1,1,0,1,0,0,0,6821.3,0.024004
1,0,1,1,1,0,1,0,0,0,6862.0,0.023636
2,0,1,1,1,0,1,0,0,0,6878.8,0.023577
0,0,1,1,1,0,1,0,0,1,4725.7,0.038696
1,0,1,1,1,0,1,0,0,1,4602.0,0.039145
2,0,1,1,1,0,1,0,0,1,5450.1,0.036485
0,0,1,1,1,0,1,0,1,0,6924.0,0.023282
1,0,1,1,1,0,1,0,1,0,6955.9,0.023347
2,0,1,1,1,0,1,0,1,0,6938.7,0.023331
0,0,1,1,1,0,1,0,1,1,4331.5,0.044197
1,0,1,1,1,0,1,0,1,1,4032.6,0.044323
2,0,1,1,1,0,1,0,1,1,4297.1,0.043017
0,0,1,1,1,0,1,1,0,0,6823.0,0.023865
1,0,1,1,1,0,1,1,0,0,6814.3,0.024161
2,0,1,1,1,0,1,1,0,0,6831.2,0.023612
0,0,1,1,1,0,1,1,0,1,6126.5,0.035005
1,0,1,1,1,0,1,1,0,1,5082.9,0.036444
2,0,1,1,1,0,1,1,0,1,5695.0,0.034976
0,0,1,1,1,0,1,1,1,0,6910.2,0.023459
1,0,1,1,1,0,1,1,1,0,6960.8,0.023313
2,0,1,1,1,0,1,1,1,0,6952.3,0.023201
0,0,1,1,1,0,1,1,1,1,6040.9,0.041276
1,0,1,1,1,0,1,1,1,1,4872.1,0.043965
2,0,1,1,1,0,1,1,1,1,5100.6,0.041619
0,0,1,1,1,1,0,0,0,0,6851.3,0.023601
1,0,1,1,1,1,0,0,0,0,6914.7,0.023739
2,0,1,1,1,1,0,0,0,0,6842.9,0.023672
0,0,1,1,1,1,0,0,0,1,4819.3,0.040584
1,0,1,1,1,1,0,0,0,1,4660.0,0.040363
2,0,1,1,1,1,0,0,0,1,4640.2,0.039044
0,0,1,1,1,1,0,0,1,0,6964.8,0.023214
1,0,1,1,1,1,0,0,1,0,6982.0,0.023308
2,0,1,1,1,1,0,0,1,0,6977.4,0.023029
0,0,1,1,1,1,0,0,1,1,4055.1,0.045009
1,0,1,1,1,1,0,0,1,1,5799.8,0.043681
2,0,1,1,1,1,0,0,1,1,4255.4,0.041393
0,0,1,1,1,1,0,1,0,0,6918.9,0.023881
1,0,1,1,1,1,0,1,0,0,6914.7,0.023784
2,0,1,1,1,1,0,1,0,0,6855.5,0.023567
0,0,1,1,1,1,0,1,0,1,4860.7,0.039199
1,0,1,1,1,1,0,1,0,1,4785.8,0.039602
2,0,1,1,1,1,0,1,0,1,4287.2,0.040082
0,0,1,1,1,1,0,1,1,0,6980.2,0.023131
1,0,1,1,1,1,0,1,1,0,6993.3,0.023143
2,0,1,1,1,1,0,1,1,0,7035.7,0.022981
0,0,1,1,1,1,0,1,1,1,4488.6,0.042432
1,0,1,1,1,1,0,1,1,1,3951.1,0.045249
2,0,1,1,1,1,0,1,1,1,5740.7,0.037382
0,0,1,1,1,1,1,0,0,0,6831.7,0.024157
1,0,1,1,1,1,1,0,0,0,6875.2,0.024156
2,0,1,1,1,1,1,0,0,0,6913.2,0.02358
0,0,1,1,1,1,1,0,0,1,4955.1,0.040933
1,0,1,1,1,1,1,0,0,1,4362.9,0.040818
2,0,1,1,1,1,1,0,0,1,4788.3,0.038733
0,0,1,1,1,1,1,0,1,0,7038.8,0.023063
1,0,1,1,1,1,1,0,1,0,6993.6,0.02301
2,0,1,1,1,1,1,0,1,0,6998.2,0.023089
0,0,1,1,1,1,1,0,1,1,6008.5,0.034022
1,0,1,1,1,1,1,0,1,1,5114.6,0.036519
2,0,1,1,1,1,1,0,1,1,5024.5,0.036146
0,0,1,1,1,1,1,1,0,0,6919.2,0.023591
1,0,1,1,1,1,1,1,0,0,6961.1,0.024646
2,0,1,1,1,1,1,1,0,0,6867.0,0.023647
0,0,1,1,1,1,1,1,0,1,5375.8,0.038919
1,0,1,1,1,1,1,1,0,1,4822.5,0.038965
2,0,1,1,1,1,1,1,0,1,4539.4,0.038468
0,0,1,1,1,1,1,1,1,0,6496.7,0.026725
1,0,1,1,1,1,1,1,1,0,6748.2,0.026218
2,0,1,1,1,1,1,1,1,0,6894.2,0.025075
0,0,1,1,1,1,1,1,1,1,5452.0,0.040286
1,0,1,1,1,1,1,1,1,1,4658.9,0.038696
2,0,1,1,1,1,1,1,1,1,4984.4,0.041136
0,1,0,0,0,0,0,0,0,0,6785.1,0.024626
1,1,0,0,0,0,0,0,0,0,6825.3,0.024094
2,1,0,0,0,0,0,0,0,0,6875.8,0.023747
0,1,0,0,0,0,0,0,0,1,6744.5,0.025733
1,1,0,0,0,0,0,0,0,1,6577.9,0.027301
2,1,0,0,0,0,0,0,0,1,6729.2,0.026326
0,1,0,0,0,0,0,0,1,0,6859.9,0.023561
1,1,0,0,0,0,0,0,1,0,6888.8,0.024061
2,1,0,0,0,0,0,0,1,0,6803.3,0.024384
0,1,0,0,0,0,0,0,1,1,4924.6,0.038709
1,1,0,0,0,0,0,0,1,1,5563.7,0.039658
2,1,0,0,0,0,0,0,1,1,5432.6,0.039186
0,1,0,0,0,0,0,1,0,0,6818.3,0.023687
1,1,0,0,0,0,0,1,0,0,6817.5,0.024016
2,1,0,0,0,0,0,1,0,0,6863.1,0.024279
0,1,0,0,0,0,0,1,0,1,4646.6,0.038388
1,1,0,0,0,0,0,1,0,1,4831.6,0.039759
2,1,0,0,0,0,0,1,0,1,6398.5,0.037684
0,1,0,0,0,0,0,1,1,0,6999.1,0.023325
1,1,0,0,0,0,0,1,1,0,6927.0,0.023255
2,1,0,0,0,0,0,1,1,0,6975.6,0.023214
0,1,0,0,0,0,0,1,1,1,5133.8,0.033579
1,1,0,0,0,0,0,1,1,1,6065.7,0.032663
2,1,0,0,0,0,0,1,1,1,5935.4,0.034758
0,1,0,0,0,0,1,0,0,0,6964.5,0.023886
1,1,0,0,0,0,1,0,0,0,6806.8,0.023894
2,1,0,0,0,0,1,0,0,0,6923.7,0.023606
0,1,0,0,0,0,1,0,0,1,6124.4,0.037708
1,1,0,0,0,0,1,0,0,1,4615.2,0.039452
2,1,0,0,0,0,1,0,0,1,4897.7,0.039581
0,1,0,0,0,0,1,0,1,0,6964.1,0.023233
1,1,0,0,0,0,1,0,1,0,6953.5,0.023328
2,1,0,0,0,0,1,0,1,0,6942.6,0.023405
0,1,0,0,0,0,1,0,1,1,4004.5,0.045384
1,1,0,0,0,0,1,0,1,1,4627.6,0.043961
2,1,0,0,0,0,1,0,1,1,4048.2,0.04542
0,1,0,0,0,0,1,1,0,0,6896.0,0.024058
1,1,0,0,0,0,1,1,0,0,6872.9,0.024064
2,1,0,0,0,0,1,1,0,0,6877.0,0.023641
0,1,0,0,0,0,1,1,0,1,4157.5,0.040855
1,1,0,0,0,0,1,1,0,1,4574.9,0.040396
2,1,0,0,0,0,1,1,0,1,4681.5,0.040449
0,1,0,0,0,0,1,1,1,0,6915.7,0.023319
1,1,0,0,0,0,1,1,1,0,6983.5,0.023306
2,1,0,0,0,0,1,1,1,0,6979.6,0.023305
0,1,0,0,0,0,1,1,1,1,4397.3,0.042267
1,1,0,0,0,0,1,1,1,1,6081.1,0.039742
2,1,0,0,0,0,1,1,1,1,4538.4,0.044324
0,1,0,0,0,1,0,0,0,0,6891.5,0.02378
1,1,0,0,0,1,0,0,0,0,6895.1,0.023656
2,1,0,0,0,1,0,0,0,0,6856.7,0.02388
0,1,0,0,0,1,0,0,0,1,4944.4,0.039943
1,1,0,0,0,1,0,0,0,1,4889.1,0.037309
2,1,0,0,0,1,0,0,0,1,5247.8,0.040166
0,1,0,0,0,1,0,0,1,0,7050.6,0.023073
1,1,0,0,0,1,0,0,1,0,7032.3,0.022991
2,1,0,0,0,1,0,0,1,0,7013.5,0.023035
0,1,0,0,0,1,0,0,1,1,5768.3,0.033484
1,1,0,0,0,1,0,0,1,1,5228.6,0.033644
2,1,0,0,0,1,0,0,1,1,5288.4,0.034858
0,1,0,0,0,1,0,1,0,0,6893.6,0.023644
1,1,0,0,0,1,0,1,0,0,6905.5,0.023692
2,1,0,0,0,1,0,1,0,0,6852.5,0.024425
0,1,0,0,0,1,0,1,0,1,5578.2,0.039306
1,1,0,0,0,1,0,1,0,1,4259.6,0.041192
2,1,0,0,0,1,0,1,0,1,5914.3,0.037553
0,1,0,0,0,1,0,1,1,0,7014.8,0.023254
1,1,0,0,0,1,0,1,1,0,7004.1,0.023234
2,1,0,0,0,1,0,1,1,0,6981.4,0.023233
0,1,0,0,0,1,0,1,1,1,4897.3,0.036891
1,1,0,0,0,1,0,1,1,1,6528.5,0.035392
2,1,0,0,0,1,0,1,1,1,5472.0,0.033339
0,1,0,0,0,1,1,0,0,0,6814.0,0.024837
1,1,0,0,0,1,1,0,0,0,6852.8,0.023544
2,1,0,0,0,1,1,0,0,0,6887.7,0.023879
0,1,0,0,0,1,1,0,0,1,4014.5,0.042026
1,1,0,0,0,1,1,0,0,1,5766.6,0.039357
2,1,0,0,0,1,1,0,0,1,4814.2,0.039691
0,1,0,0,0,1,1,0,1,0,6978.9,0.023092
1,1,0,0,0,1,1,0,1,0,6974.7,0.02316
2,1,0,0,0,1,1,0,1,0,7007.7,0.023182
0,1,0,0,0,1,1,0,1,1,4219.6,0.044371
1,1,0,0,0,1,1,0,1,1,4916.6,0.041606
2,1,0,0,0,1,1,0,1,1,5223.3,0.042619
0,1,0,0,0,1,1,1,0,0,6880.8,0.023988
1,1,0,0,0,1,1,1,0,0,6783.1,0.02485
2,1,0,0,0,1,1,1,0,0,6891.5,0.023548
0,1,0,0,0,1,1,1,0,1,6064.3,0.033539
1,1,0,0,0,1,1,1,0,1,5857.1,0.034052
2,1,0,0,0,1,1,1,0,1,5027.3,0.03676
0,1,0,0,0,1,1,1,1,0,6961.4,0.023239
1,1,0,0,0,1,1,1,1,0,7009.0,0.023132
2,1,0,0,0,1,1,1,1,0,6985.3,0.023065
0,1,0,0,0,1,1,1,1,1,5651.5,0.040062
1,1,0,0,0,1,1,1,1,1,5344.2,0.04143
2,1,0,0,0,1,1,1,1,1,5103.3,0.04229
0,1,0,0,1,0,0,0,0,0,6726.9,0.026868
1,1,0,0,1,0,0,0,0,0,6728.9,0.02786
2,1,0,0,1,0,0,0,0,0,6832.4,0.024493
0,1,0,0,1,0,0,0,0,1,4583.1,0.040457
1,1,0,0,1,0,0,0,0,1,4668.4,0.039861
2,1,0,0,1,0,0,0,0,1,4789.3,0.040311
0,1,0,0,1,0,0,0,1,0,6747.6,0.024206
1,1,0,0,1,0,0,0,1,0,6796.0,0.023834
2,1,0,0,1,0,0,0,1,0,6852.2,0.023764
0,1,0,0,1,0,0,0,1,1,5257.3,0.039716
1,1,0,0,1,0,0,0,1,1,4203.2,0.041957
2,1,0,0,1,0,0,0,1,1,4970.8,0.040105
0,1,0,0,1,0,0,1,0,0,6887.7,0.024097
1,1,0,0,1,0,0,1,0,0,6825.3,0.023933
2,1,0,0,1,0,0,1,0,0,6819.5,0.023799
0,1,0,0,1,0,0,1,0,1,4949.7,0.039614
1,1,0,0,1,0,0,1,0,1,5291.9,0.039096
2,1,0,0,1,0,0,1,0,1,4485.3,0.039819
0,1,0,0,1,0,0,1,1,0,6970.2,0.023313
1,1,0,0,1,0,0,1,1,0,6923.4,0.023378
2,1,0,0,1,0,0,1,1,0,6965.9,0.023312
0,1,0,0,1,0,0,1,1,1,5299.1,0.035333
1,1,0,0,1,0,0,1,1,1,5145.5,0.035398
2,1,0,0,1,0,0,1,1,1,5140.1,0.036667
0,1,0,0,1,0,1,0,0,0,6817.5,0.025561
1,1,0,0,1,0,1,0,0,0,6878.8,0.02466
2,1,0,0,1,0,1,0,0,0,6757.6,0.024309
0,1,0,0,1,0,1,0,0,1,4650.2,0.039652
1,1,0,0,1,0,1,0,0,1,4613.0,0.039956
2,1,0,0,1,0,1,0,0,1,4277.8,0.040852
0,1,0,0,1,0,1,0,1,0,6989.0,0.0233
1,1,0,0,1,0,1,0,1,0,6997.9,0.023373
2,1,0,0,1,0,1,0,1,0,6909.6,0.023344
0,1,0,0,1,0,1,0,1,1,3637.7,0.046024
1,1,0,0,1,0,1,0,1,1,5020.7,0.04313
2,1,0,0,1,0,1,0,1,1,3909.4,0.044298
0,1,0,0,1,0,1,1,0,0,6864.9,0.023642
1,1,0,0,1,0,1,1,0,0,6818.7,0.024233
2,1,0,0,1,0,1,1,0,0,6824.4,0.023677
0,1,0,0,1,0,1,1,0,1,5171.0,0.036044
1,1,0,0,1,0,1,1,0,1,5185.7,0.034577
2,1,0,0,1,0,1,1,0,1,6008.1,0.034546
0,1,0,0,1,0,1,1,1,0,6936.0,0.0235
1,1,0,0,1,0,1,1,1,0,6966.2,0.02341
2,1,0,0,1,0,1,1,1,0,6967.4,0.02321
